lat,lon,distance_m,fspl_db,snr_db,class
37.35912126,-122.09081192,6511.41,104.29,60.71,good
37.35912126,-122.08514036,6530.67,104.31,60.69,good
37.35912126,-122.07946881,6588.08,104.39,60.61,good
37.35912126,-122.07379725,6682.68,104.51,60.49,good
37.35912126,-122.06812569,6812.91,104.68,60.32,good
37.35912126,-122.06245414,6976.78,104.89,60.11,good
37.35912126,-122.05678258,7171.97,105.13,59.87,good
37.35912126,-122.05111102,7396.03,105.39,59.61,good
37.35912126,-122.04543947,7646.39,105.68,59.32,good
37.35912126,-122.03976791,7920.58,105.99,59.01,good
37.35912126,-122.03409635,8216.20,106.31,58.69,good
37.35912126,-122.02842479,8531.04,106.63,58.37,good
37.35912126,-122.02275324,8863.03,106.96,58.04,good
37.35912126,-122.01708168,9210.33,107.30,57.70,good
37.35912126,-122.01141012,9571.27,107.63,57.37,good
37.35912126,-122.00573857,9944.36,107.96,57.04,good
37.36362577,-122.17588527,9623.67,107.68,57.32,good
37.36362577,-122.17021372,9237.66,107.32,57.68,good
37.36362577,-122.16454216,8863.16,106.96,58.04,good
37.36362577,-122.15887060,8501.72,106.60,58.40,good
37.36362577,-122.15319904,8155.05,106.24,58.76,good
37.36362577,-122.14752749,7825.12,105.88,59.12,good
37.36362577,-122.14185593,7514.15,105.53,59.47,good
37.36362577,-122.13618437,7224.57,105.19,59.81,good
37.36362577,-122.13051282,6959.06,104.86,60.14,good
37.36362577,-122.12484126,6720.47,104.56,60.44,good
37.36362577,-122.11916970,6511.76,104.29,60.71,good
37.36362577,-122.11349815,6335.89,104.05,60.95,good
37.36362577,-122.10782659,6195.65,103.85,61.15,good
37.36362577,-122.10215503,6093.50,103.71,61.29,good
37.36362577,-122.09648348,6031.39,103.62,61.38,good
37.36362577,-122.09081192,6010.54,103.59,61.41,good
37.36362577,-122.08514036,6031.39,103.62,61.38,good
37.36362577,-122.07946881,6093.50,103.71,61.29,good
37.36362577,-122.07379725,6195.65,103.85,61.15,good
37.36362577,-122.06812569,6335.89,104.05,60.95,good
37.36362577,-122.06245414,6511.76,104.29,60.71,good
37.36362577,-122.05678258,6720.47,104.56,60.44,good
37.36362577,-122.05111102,6959.06,104.86,60.14,good
37.36362577,-122.04543947,7224.57,105.19,59.81,good
37.36362577,-122.03976791,7514.15,105.53,59.47,good
37.36362577,-122.03409635,7825.12,105.88,59.12,good
37.36362577,-122.02842479,8155.05,106.24,58.76,good
37.36362577,-122.02275324,8501.72,106.60,58.40,good
37.36362577,-122.01708168,8863.16,106.96,58.04,good
37.36362577,-122.01141012,9237.66,107.32,57.68,good
37.36362577,-122.00573857,9623.67,107.68,57.32,good
37.36813027,-122.18155683,9727.48,107.77,57.23,good
37.36813027,-122.17588527,9318.87,107.40,57.60,good
37.36813027,-122.17021372,8919.70,107.02,57.98,good
37.36813027,-122.16454216,8531.29,106.63,58.37,good
37.36813027,-122.15887060,8155.17,106.24,58.76,good
37.36813027,-122.15319904,7793.12,105.85,59.15,good
37.36813027,-122.14752749,7447.20,105.45,59.55,good
37.36813027,-122.14185593,7119.76,105.06,59.94,good
37.36813027,-122.13618437,6813.46,104.68,60.32,good
37.36813027,-122.13051282,6531.27,104.31,60.69,good
37.36813027,-122.12484126,6276.46,103.97,61.03,good
37.36813027,-122.11916970,6052.48,103.65,61.35,good
37.36813027,-122.11349815,5862.85,103.38,61.62,good
37.36813027,-122.10782659,5711.02,103.15,61.85,good
37.36813027,-122.10215503,5600.05,102.98,62.02,good
37.36813027,-122.09648348,5532.39,102.87,62.13,good
37.36813027,-122.09081192,5509.66,102.84,62.16,good
37.36813027,-122.08514036,5532.39,102.87,62.13,good
37.36813027,-122.07946881,5600.05,102.98,62.02,good
37.36813027,-122.07379725,5711.02,103.15,61.85,good
37.36813027,-122.06812569,5862.85,103.38,61.62,good
37.36813027,-122.06245414,6052.48,103.65,61.35,good
37.36813027,-122.05678258,6276.46,103.97,61.03,good
37.36813027,-122.05111102,6531.27,104.31,60.69,good
37.36813027,-122.04543947,6813.46,104.68,60.32,good
37.36813027,-122.03976791,7119.76,105.06,59.94,good
37.36813027,-122.03409635,7447.20,105.45,59.55,good
37.36813027,-122.02842479,7793.12,105.85,59.15,good
37.36813027,-122.02275324,8155.17,106.24,58.76,good
37.36813027,-122.01708168,8531.29,106.63,58.37,good
37.36813027,-122.01141012,8919.70,107.02,57.98,good
37.36813027,-122.00573857,9318.87,107.40,57.60,good
37.36813027,-122.00006701,9727.48,107.77,57.23,good
37.37263478,-122.18722839,9881.07,107.91,57.09,good
37.37263478,-122.18155683,9452.59,107.52,57.48,good
37.37263478,-122.17588527,9031.59,107.13,57.87,good
37.37263478,-122.17021372,8619.15,106.72,58.28,good
37.37263478,-122.16454216,8216.56,106.31,58.69,good
37.37263478,-122.15887060,7825.35,105.88,59.12,good
37.37263478,-122.15319904,7447.31,105.45,59.55,good
37.37263478,-122.14752749,7084.55,105.02,59.98,good
37.37263478,-122.14185593,6739.53,104.59,60.41,good
37.37263478,-122.13618437,6415.12,104.16,60.84,good
37.37263478,-122.13051282,6114.60,103.74,61.26,good
37.37263478,-122.12484126,5841.66,103.34,61.66,good
37.37263478,-122.11916970,5600.32,102.98,62.02,good
37.37263478,-122.11349815,5394.85,102.65,62.35,good
37.37263478,-122.10782659,5229.45,102.38,62.62,good
37.37263478,-122.10215503,5108.03,102.18,62.82,good
37.37263478,-122.09648348,5033.78,102.05,62.95,good
37.37263478,-122.09081192,5008.78,102.01,62.99,good
37.37263478,-122.08514036,5033.78,102.05,62.95,good
37.37263478,-122.07946881,5108.03,102.18,62.82,good
37.37263478,-122.07379725,5229.45,102.38,62.62,good
37.37263478,-122.06812569,5394.85,102.65,62.35,good
37.37263478,-122.06245414,5600.32,102.98,62.02,good
37.37263478,-122.05678258,5841.66,103.34,61.66,good
37.37263478,-122.05111102,6114.60,103.74,61.26,good
37.37263478,-122.04543947,6415.12,104.16,60.84,good
37.37263478,-122.03976791,6739.53,104.59,60.41,good
37.37263478,-122.03409635,7084.55,105.02,59.98,good
37.37263478,-122.02842479,7447.31,105.45,59.55,good
37.37263478,-122.02275324,7825.35,105.88,59.12,good
37.37263478,-122.01708168,8216.56,106.31,58.69,good
37.37263478,-122.01141012,8619.15,106.72,58.28,good
37.37263478,-122.00573857,9031.59,107.13,57.87,good
37.37263478,-122.00006701,9452.59,107.52,57.48,good
37.37263478,-121.99439545,9881.07,107.91,57.09,good
37.37713928,-122.18722839,9636.62,107.69,57.31,good
37.37713928,-122.18155683,9196.79,107.29,57.71,good
37.37713928,-122.17588527,8763.53,106.87,58.13,good
37.37713928,-122.17021372,8337.87,106.43,58.57,good
37.37713928,-122.16454216,7921.03,105.99,59.01,good
37.37713928,-122.15887060,7514.47,105.53,59.47,good
37.37713928,-122.15319904,7119.97,105.06,59.94,good
37.37713928,-122.14752749,6739.63,104.59,60.41,good
37.37713928,-122.14185593,6376.00,104.10,60.90,good
37.37713928,-122.13618437,6032.09,103.62,61.38,good
37.37713928,-122.13051282,5711.47,103.15,61.85,good
37.37713928,-122.12484126,5418.28,102.69,62.31,good
37.37713928,-122.11916970,5157.18,102.26,62.74,good
37.37713928,-122.11349815,4933.30,101.88,63.12,good
37.37713928,-122.10782659,4751.87,101.55,63.45,good
37.37713928,-122.10215503,4617.93,101.30,63.70,good
37.37713928,-122.09648348,4535.66,101.15,63.85,good
37.37713928,-122.09081192,4507.90,101.09,63.91,good
37.37713928,-122.08514036,4535.66,101.15,63.85,good
37.37713928,-122.07946881,4617.93,101.30,63.70,good
37.37713928,-122.07379725,4751.87,101.55,63.45,good
37.37713928,-122.06812569,4933.30,101.88,63.12,good
37.37713928,-122.06245414,5157.18,102.26,62.74,good
37.37713928,-122.05678258,5418.28,102.69,62.31,good
37.37713928,-122.05111102,5711.47,103.15,61.85,good
37.37713928,-122.04543947,6032.09,103.62,61.38,good
37.37713928,-122.03976791,6376.00,104.10,60.90,good
37.37713928,-122.03409635,6739.63,104.59,60.41,good
37.37713928,-122.02842479,7119.97,105.06,59.94,good
37.37713928,-122.02275324,7514.47,105.53,59.47,good
37.37713928,-122.01708168,7921.03,105.99,59.01,good
37.37713928,-122.01141012,8337.87,106.43,58.57,good
37.37713928,-122.00573857,8763.53,106.87,58.13,good
37.37713928,-122.00006701,9196.79,107.29,57.71,good
37.37713928,-121.99439545,9636.62,107.69,57.31,good
37.38164378,-122.19289994,9868.13,107.90,57.10,good
37.38164378,-122.18722839,9412.50,107.49,57.51,good
37.38164378,-122.18155683,8961.70,107.06,57.94,good
37.38164378,-122.17588527,8516.52,106.62,58.38,good
37.38164378,-122.17021372,8077.88,106.16,58.84,good
37.38164378,-122.16454216,7646.91,105.68,59.32,good
37.38164378,-122.15887060,7224.97,105.19,59.81,good
37.38164378,-122.15319904,6813.75,104.68,60.32,good
37.38164378,-122.14752749,6415.31,104.16,60.84,good
37.38164378,-122.14185593,6032.18,103.62,61.38,good
37.38164378,-122.13618437,5667.47,103.08,61.92,good
37.38164378,-122.13051282,5324.96,102.54,62.46,good
37.38164378,-122.12484126,5009.21,102.01,62.99,good
37.38164378,-122.11916970,4725.59,101.50,63.50,good
37.38164378,-122.11349815,4480.20,101.04,63.96,good
37.38164378,-122.10782659,4279.63,100.64,64.36,good
37.38164378,-122.10215503,4130.40,100.33,64.67,good
37.38164378,-122.09648348,4038.22,100.14,64.86,good
37.38164378,-122.09081192,4007.02,100.07,64.93,good
37.38164378,-122.08514036,4038.22,100.14,64.86,good
37.38164378,-122.07946881,4130.40,100.33,64.67,good
37.38164378,-122.07379725,4279.63,100.64,64.36,good
37.38164378,-122.06812569,4480.20,101.04,63.96,good
37.38164378,-122.06245414,4725.59,101.50,63.50,good
37.38164378,-122.05678258,5009.21,102.01,62.99,good
37.38164378,-122.05111102,5324.96,102.54,62.46,good
37.38164378,-122.04543947,5667.47,103.08,61.92,good
37.38164378,-122.03976791,6032.18,103.62,61.38,good
37.38164378,-122.03409635,6415.31,104.16,60.84,good
37.38164378,-122.02842479,6813.75,104.68,60.32,good
37.38164378,-122.02275324,7224.97,105.19,59.81,good
37.38164378,-122.01708168,7646.91,105.68,59.32,good
37.38164378,-122.01141012,8077.88,106.16,58.84,good
37.38164378,-122.00573857,8516.52,106.62,58.38,good
37.38164378,-122.00006701,8961.70,107.06,57.94,good
37.38164378,-121.99439545,9412.50,107.49,57.51,good
37.38164378,-121.98872390,9868.13,107.90,57.10,good
37.38614829,-122.19289994,9675.33,107.73,57.27,good
37.38614829,-122.18722839,9210.19,107.30,57.70,good
37.38614829,-122.18155683,8749.00,106.85,58.15,good
37.38614829,-122.17588527,8292.44,106.39,58.61,good
37.38614829,-122.17021372,7841.30,105.90,59.10,good
37.38614829,-122.16454216,7396.58,105.39,59.61,good
37.38614829,-122.15887060,6959.51,104.86,60.14,good
37.38614829,-122.15319904,6531.63,104.31,60.69,good
37.38614829,-122.14752749,6114.86,103.74,61.26,good
37.38614829,-122.14185593,5711.64,103.15,61.85,good
37.38614829,-122.13618437,5325.04,102.54,62.46,good
37.38614829,-122.13051282,4958.96,101.92,63.08,good
37.38614829,-122.12484126,4618.28,101.30,63.70,good
37.38614829,-122.11916970,4309.02,100.70,64.30,good
37.38614829,-122.11349815,4038.42,100.14,64.86,good
37.38614829,-122.10782659,3814.70,99.64,65.36,good
37.38614829,-122.10215503,3646.51,99.25,65.75,good
37.38614829,-122.09648348,3541.76,99.00,66.00,good
37.38614829,-122.09081192,3506.15,98.91,66.09,good
37.38614829,-122.08514036,3541.76,99.00,66.00,good
37.38614829,-122.07946881,3646.51,99.25,65.75,good
37.38614829,-122.07379725,3814.70,99.64,65.36,good
37.38614829,-122.06812569,4038.42,100.14,64.86,good
37.38614829,-122.06245414,4309.02,100.70,64.30,good
37.38614829,-122.05678258,4618.28,101.30,63.70,good
37.38614829,-122.05111102,4958.96,101.92,63.08,good
37.38614829,-122.04543947,5325.04,102.54,62.46,good
37.38614829,-122.03976791,5711.64,103.15,61.85,good
37.38614829,-122.03409635,6114.86,103.74,61.26,good
37.38614829,-122.02842479,6531.63,104.31,60.69,good
37.38614829,-122.02275324,6959.51,104.86,60.14,good
37.38614829,-122.01708168,7396.58,105.39,59.61,good
37.38614829,-122.01141012,7841.30,105.90,59.10,good
37.38614829,-122.00573857,8292.44,106.39,58.61,good
37.38614829,-122.00006701,8749.00,106.85,58.15,good
37.38614829,-121.99439545,9210.19,107.30,57.70,good
37.38614829,-121.98872390,9675.33,107.73,57.27,good
37.39065279,-122.19857150,9981.56,108.00,57.00,good
37.39065279,-122.19289994,9505.04,107.57,57.43,good
37.39065279,-122.18722839,9031.16,107.13,57.87,good
37.39065279,-122.18155683,8560.36,106.66,58.34,good
37.39065279,-122.17588527,8093.19,106.18,58.82,good
37.39065279,-122.17021372,7630.31,105.66,59.34,good
37.39065279,-122.16454216,7172.55,105.13,59.87,good
37.39065279,-122.15887060,6720.95,104.56,60.44,good
37.39065279,-122.15319904,6276.86,103.97,61.03,good
37.39065279,-122.14752749,5841.97,103.34,61.66,good
37.39065279,-122.14185593,5418.50,102.69,62.31,good
37.39065279,-122.13618437,5009.36,102.01,62.99,good
37.39065279,-122.13051282,4618.35,101.30,63.70,good
37.39065279,-122.12484126,4250.47,100.58,64.42,good
37.39065279,-122.11916970,3912.27,99.86,65.14,good
37.39065279,-122.11349815,3612.08,99.17,65.83,good
37.39065279,-122.10782659,3360.11,98.54,66.46,good
37.39065279,-122.10215503,3167.89,98.03,66.97,good
37.39065279,-122.09648348,3046.74,97.69,67.31,good
37.39065279,-122.09081192,3005.27,97.57,67.43,good
37.39065279,-122.08514036,3046.74,97.69,67.31,good
37.39065279,-122.07946881,3167.89,98.03,66.97,good
37.39065279,-122.07379725,3360.11,98.54,66.46,good
37.39065279,-122.06812569,3612.08,99.17,65.83,good
37.39065279,-122.06245414,3912.27,99.86,65.14,good
37.39065279,-122.05678258,4250.47,100.58,64.42,good
37.39065279,-122.05111102,4618.35,101.30,63.70,good
37.39065279,-122.04543947,5009.36,102.01,62.99,good
37.39065279,-122.03976791,5418.50,102.69,62.31,good
37.39065279,-122.03409635,5841.97,103.34,61.66,good
37.39065279,-122.02842479,6276.86,103.97,61.03,good
37.39065279,-122.02275324,6720.95,104.56,60.44,good
37.39065279,-122.01708168,7172.55,105.13,59.87,good
37.39065279,-122.01141012,7630.31,105.66,59.34,good
37.39065279,-122.00573857,8093.19,106.18,58.82,good
37.39065279,-122.00006701,8560.36,106.66,58.34,good
37.39065279,-121.99439545,9031.16,107.13,57.87,good
37.39065279,-121.98872390,9505.04,107.57,57.43,good
37.39065279,-121.98305234,9981.56,108.00,57.00,good
37.39515730,-122.19857150,9842.08,107.87,57.13,good
37.39515730,-122.19289994,9358.48,107.44,57.56,good
37.39515730,-122.18722839,8876.81,106.98,58.02,good
37.39515730,-122.18155683,8397.40,106.50,58.50,good
37.39515730,-122.17588527,7920.65,105.99,59.01,good
37.39515730,-122.17021372,7447.08,105.45,59.55,good
37.39515730,-122.16454216,6977.34,104.89,60.11,good
37.39515730,-122.15887060,6512.25,104.29,60.71,good
37.39515730,-122.15319904,6052.89,103.65,61.35,good
37.39515730,-122.14752749,5600.66,102.98,62.02,good
37.39515730,-122.14185593,5157.45,102.26,62.74,good
37.39515730,-122.13618437,4725.78,101.50,63.50,good
37.39515730,-122.13051282,4309.14,100.70,64.30,good
37.39515730,-122.12484126,3912.33,99.86,65.14,good
37.39515730,-122.11916970,3542.01,99.00,66.00,good
37.39515730,-122.11349815,3207.37,98.14,66.86,good
37.39515730,-122.10782659,2920.71,97.32,67.68,good
37.39515730,-122.10215503,2697.37,96.63,68.37,good
37.39515730,-122.09648348,2554.00,96.16,68.84,good
37.39515730,-122.09081192,2504.39,95.99,69.01,good
37.39515730,-122.08514036,2554.00,96.16,68.84,good
37.39515730,-122.07946881,2697.37,96.63,68.37,good
37.39515730,-122.07379725,2920.71,97.32,67.68,good
37.39515730,-122.06812569,3207.37,98.14,66.86,good
37.39515730,-122.06245414,3542.01,99.00,66.00,good
37.39515730,-122.05678258,3912.33,99.86,65.14,good
37.39515730,-122.05111102,4309.14,100.70,64.30,good
37.39515730,-122.04543947,4725.78,101.50,63.50,good
37.39515730,-122.03976791,5157.45,102.26,62.74,good
37.39515730,-122.03409635,5600.66,102.98,62.02,good
37.39515730,-122.02842479,6052.89,103.65,61.35,good
37.39515730,-122.02275324,6512.25,104.29,60.71,good
37.39515730,-122.01708168,6977.34,104.89,60.11,good
37.39515730,-122.01141012,7447.08,105.45,59.55,good
37.39515730,-122.00573857,7920.65,105.99,59.01,good
37.39515730,-122.00006701,8397.40,106.50,58.50,good
37.39515730,-121.99439545,8876.81,106.98,58.02,good
37.39515730,-121.98872390,9358.48,107.44,57.56,good
37.39515730,-121.98305234,9842.08,107.87,57.13,good
37.39966180,-122.19857150,9726.41,107.77,57.23,good
37.39966180,-122.19289994,9236.79,107.32,57.68,good
37.39966180,-122.18722839,8748.46,106.85,58.15,good
37.39966180,-122.18155683,8261.63,106.35,58.65,good
37.39966180,-122.17588527,7776.59,105.83,59.17,good
37.39966180,-122.17021372,7293.71,105.27,59.73,good
37.39966180,-122.16454216,6813.43,104.68,60.32,good
37.39966180,-122.15887060,6336.35,104.05,60.95,good
37.39966180,-122.15319904,5863.25,103.38,61.62,good
37.39966180,-122.14752749,5395.18,102.65,62.35,good
37.39966180,-122.14185593,4933.57,101.88,63.12,good
37.39966180,-122.13618437,4480.42,101.04,63.96,good
37.39966180,-122.13051282,4038.57,100.14,64.86,good
37.39966180,-122.12484126,3612.18,99.17,65.83,good
37.39966180,-122.11916970,3207.42,98.14,66.86,good
37.39966180,-122.11349815,2833.56,97.06,67.94,good
37.39966180,-122.10782659,2504.50,95.99,69.01,good
37.39966180,-122.10215503,2240.05,95.02,69.98,good
37.39966180,-122.09648348,2065.19,94.31,70.69,good
37.39966180,-122.09081192,2003.51,94.05,70.95,good
37.39966180,-122.08514036,2065.19,94.31,70.69,good
37.39966180,-122.07946881,2240.05,95.02,69.98,good
37.39966180,-122.07379725,2504.50,95.99,69.01,good
37.39966180,-122.06812569,2833.56,97.06,67.94,good
37.39966180,-122.06245414,3207.42,98.14,66.86,good
37.39966180,-122.05678258,3612.18,99.17,65.83,good
37.39966180,-122.05111102,4038.57,100.14,64.86,good
37.39966180,-122.04543947,4480.42,101.04,63.96,good
37.39966180,-122.03976791,4933.57,101.88,63.12,good
37.39966180,-122.03409635,5395.18,102.65,62.35,good
37.39966180,-122.02842479,5863.25,103.38,61.62,good
37.39966180,-122.02275324,6336.35,104.05,60.95,good
37.39966180,-122.01708168,6813.43,104.68,60.32,good
37.39966180,-122.01141012,7293.71,105.27,59.73,good
37.39966180,-122.00573857,7776.59,105.83,59.17,good
37.39966180,-122.00006701,8261.63,106.35,58.65,good
37.39966180,-121.99439545,8748.46,106.85,58.15,good
37.39966180,-121.98872390,9236.79,107.32,57.68,good
37.39966180,-121.98305234,9726.41,107.77,57.23,good
37.40416631,-122.19857150,9635.43,107.69,57.31,good
37.40416631,-122.19289994,9140.97,107.23,57.77,good
37.40416631,-122.18722839,8647.25,106.75,58.25,good
37.40416631,-122.18155683,8154.41,106.24,58.76,good
37.40416631,-122.17588527,7662.63,105.70,59.30,good
37.40416631,-122.17021372,7172.10,105.13,59.87,good
37.40416631,-122.16454216,6683.12,104.51,60.49,good
37.40416631,-122.15887060,6196.05,103.86,61.14,good
37.40416631,-122.15319904,5711.37,103.15,61.85,good
37.40416631,-122.14752749,5229.75,102.38,62.62,good
37.40416631,-122.14185593,4752.13,101.55,63.45,good
37.40416631,-122.13618437,4279.84,100.64,64.36,good
