lat,lon,distance_m,fspl_db,snr_db,class
37.19923740,-121.92680214,27843.86,116.91,48.09,good
37.19923740,-121.91545936,28363.12,117.07,47.93,good
37.19923740,-121.90411658,28907.87,117.23,47.77,good
37.19923740,-121.89277381,29476.71,117.40,47.60,good
37.19923740,-121.88143103,30068.27,117.58,47.42,good
37.19923740,-121.87008825,30681.23,117.75,47.25,good
37.19923740,-121.85874548,31314.34,117.93,47.07,good
37.19923740,-121.84740270,31966.39,118.11,46.89,good
37.19923740,-121.83605992,32636.26,118.29,46.71,good
37.19923740,-121.82471715,33322.88,118.47,46.53,good
37.19923740,-121.81337437,34025.21,118.65,46.35,good
37.19923740,-121.80203159,34742.32,118.83,46.17,good
37.19923740,-121.79068882,35473.31,119.01,45.99,good
37.19923740,-121.77934604,36217.33,119.19,45.81,good
37.19923740,-121.76800326,36973.61,119.37,45.63,good
37.19923740,-121.75666049,37741.39,119.55,45.45,good
37.19923740,-121.74531771,38520.00,119.73,45.27,good
37.19923740,-121.73397493,39308.79,119.90,45.10,good
37.19923740,-121.72263216,40107.17,120.08,44.92,good
37.19923740,-121.71128938,40914.56,120.25,44.75,good
37.19923740,-121.69994660,41730.45,120.42,44.58,good
37.19923740,-121.68860383,42554.34,120.59,44.41,good
37.19923740,-121.67726105,43385.79,120.76,44.24,good
37.19923740,-121.66591828,44224.36,120.93,44.07,good
37.19923740,-121.65457550,45069.66,121.09,43.91,good
37.19923740,-121.64323272,45921.32,121.25,43.75,good
37.19923740,-121.63188995,46778.99,121.41,43.59,good
37.19923740,-121.62054717,47642.34,121.57,43.43,good
37.19923740,-121.60920439,48511.07,121.73,43.27,good
37.19923740,-121.59786162,49384.90,121.88,43.12,good
37.20824641,-122.58468317,49789.83,121.96,43.04,good
37.20824641,-122.57334040,48902.76,121.80,43.20,good
37.20824641,-122.56199762,48020.27,121.64,43.36,good
37.20824641,-122.55065484,47142.60,121.48,43.52,good
37.20824641,-122.53931207,46270.03,121.32,43.68,good
37.20824641,-122.52796929,45402.86,121.15,43.85,good
37.20824641,-122.51662651,44541.39,120.99,44.01,good
37.20824641,-122.50528374,43685.98,120.82,44.18,good
37.20824641,-122.49394096,42836.97,120.65,44.35,good
37.20824641,-122.48259818,41994.76,120.48,44.52,good
37.20824641,-122.47125541,41159.76,120.30,44.70,good
37.20824641,-122.45991263,40332.43,120.13,44.87,good
37.20824641,-122.44856985,39513.24,119.95,45.05,good
37.20824641,-122.43722708,38702.72,119.77,45.23,good
37.20824641,-122.42588430,37901.41,119.59,45.41,good
37.20824641,-122.41454153,37109.92,119.40,45.60,good
37.20824641,-122.40319875,36328.89,119.22,45.78,good
37.20824641,-122.39185597,35559.00,119.03,45.97,good
37.20824641,-122.38051320,34800.99,118.84,46.16,good
37.20824641,-122.36917042,34055.67,118.66,46.34,good
37.20824641,-122.35782764,33323.87,118.47,46.53,good
37.20824641,-122.34648487,32606.52,118.28,46.72,good
37.20824641,-122.33514209,31904.58,118.09,46.91,good
37.20824641,-122.32379931,31219.10,117.90,47.10,good
37.20824641,-122.31245654,30551.17,117.71,47.29,good
37.20824641,-122.30111376,29901.99,117.53,47.47,good
37.20824641,-122.28977098,29272.79,117.34,47.66,good
37.20824641,-122.27842821,28664.90,117.16,47.84,good
37.20824641,-122.26708543,28079.69,116.98,48.02,good
37.20824641,-122.25574265,27518.61,116.81,48.19,good
37.20824641,-122.24439988,26983.18,116.63,48.37,good
37.20824641,-122.23305710,26474.93,116.47,48.53,good
37.20824641,-122.22171432,25995.48,116.31,48.69,good
37.20824641,-122.21037155,25546.43,116.16,48.84,good
37.20824641,-122.19902877,25129.43,116.02,48.98,good
37.20824641,-122.18768600,24746.09,115.88,49.12,good
37.20824641,-122.17634322,24397.99,115.76,49.24,good
37.20824641,-122.16500044,24086.67,115.65,49.35,good
37.20824641,-122.15365767,23813.57,115.55,49.45,good
37.20824641,-122.14231489,23580.01,115.46,49.54,good
37.20824641,-122.13097211,23387.18,115.39,49.61,good
37.20824641,-122.11962934,23236.10,115.34,49.66,good
37.20824641,-122.10828656,23127.58,115.30,49.70,good
37.20824641,-122.09694378,23062.22,115.27,49.73,good
37.20824641,-122.08560101,23040.39,115.26,49.74,good
37.20824641,-122.07425823,23062.22,115.27,49.73,good
37.20824641,-122.06291545,23127.58,115.30,49.70,good
37.20824641,-122.05157268,23236.10,115.34,49.66,good
37.20824641,-122.04022990,23387.18,115.39,49.61,good
37.20824641,-122.02888712,23580.01,115.46,49.54,good
37.20824641,-122.01754435,23813.57,115.55,49.45,good
37.20824641,-122.00620157,24086.67,115.65,49.35,good
37.20824641,-121.99485879,24397.99,115.76,49.24,good
37.20824641,-121.98351602,24746.09,115.88,49.12,good
37.20824641,-121.97217324,25129.43,116.02,48.98,good
37.20824641,-121.96083046,25546.43,116.16,48.84,good
37.20824641,-121.94948769,25995.48,116.31,48.69,good
37.20824641,-121.93814491,26474.93,116.47,48.53,good
37.20824641,-121.92680214,26983.18,116.63,48.37,good
37.20824641,-121.91545936,27518.61,116.81,48.19,good
37.20824641,-121.90411658,28079.69,116.98,48.02,good
37.20824641,-121.89277381,28664.90,117.16,47.84,good
37.20824641,-121.88143103,29272.79,117.34,47.66,good
37.20824641,-121.87008825,29901.99,117.53,47.47,good
37.20824641,-121.85874548,30551.17,117.71,47.29,good
37.20824641,-121.84740270,31219.10,117.90,47.10,good
37.20824641,-121.83605992,31904.58,118.09,46.91,good
37.20824641,-121.82471715,32606.52,118.28,46.72,good
37.20824641,-121.81337437,33323.87,118.47,46.53,good
37.20824641,-121.80203159,34055.67,118.66,46.34,good
37.20824641,-121.79068882,34800.99,118.84,46.16,good
37.20824641,-121.77934604,35559.00,119.03,45.97,good
37.20824641,-121.76800326,36328.89,119.22,45.78,good
37.20824641,-121.75666049,37109.92,119.40,45.60,good
37.20824641,-121.74531771,37901.41,119.59,45.41,good
37.20824641,-121.73397493,38702.72,119.77,45.23,good
37.20824641,-121.72263216,39513.24,119.95,45.05,good
37.20824641,-121.71128938,40332.43,120.13,44.87,good
37.20824641,-121.69994660,41159.76,120.30,44.70,good
37.20824641,-121.68860383,41994.76,120.48,44.52,good
37.20824641,-121.67726105,42836.97,120.65,44.35,good
37.20824641,-121.66591828,43685.98,120.82,44.18,good
37.20824641,-121.65457550,44541.39,120.99,44.01,good
37.20824641,-121.64323272,45402.86,121.15,43.85,good
37.20824641,-121.63188995,46270.03,121.32,43.68,good
37.20824641,-121.62054717,47142.60,121.48,43.52,good
37.20824641,-121.60920439,48020.27,121.64,43.36,good
37.20824641,-121.59786162,48902.76,121.80,43.20,good
37.20824641,-121.58651884,49789.83,121.96,43.04,good
37.21725542,-122.58468317,49331.89,121.88,43.12,good
37.21725542,-122.57334040,48436.55,121.72,43.28,good
37.21725542,-122.56199762,47545.51,121.56,43.44,good
37.21725542,-122.55065484,46659.02,121.39,43.61,good
37.21725542,-122.53931207,45777.34,121.23,43.77,good
37.21725542,-122.52796929,44900.76,121.06,43.94,good
37.21725542,-122.51662651,44029.58,120.89,44.11,good
37.21725542,-122.50528374,43164.12,120.72,44.28,good
37.21725542,-122.49394096,42304.75,120.54,44.46,good
37.21725542,-122.48259818,41451.83,120.36,44.64,good
37.21725542,-122.47125541,40605.77,120.18,44.82,good
37.21725542,-122.45991263,39767.02,120.00,45.00,good
37.21725542,-122.44856985,38936.04,119.82,45.18,good
37.21725542,-122.43722708,38113.34,119.63,45.37,good
37.21725542,-122.42588430,37299.47,119.45,45.55,good
37.21725542,-122.41454153,36495.02,119.26,45.74,good
37.21725542,-122.40319875,35700.64,119.07,45.93,good
37.21725542,-122.39185597,34916.99,118.87,46.13,good
37.21725542,-122.38051320,34144.83,118.68,46.32,good
37.21725542,-122.36917042,33384.95,118.48,46.52,good
37.21725542,-122.35782764,32638.22,118.29,46.71,good
37.21725542,-122.34648487,31905.54,118.09,46.91,good
37.21725542,-122.33514209,31187.91,117.89,47.11,good
37.21725542,-122.32379931,30486.40,117.70,47.30,good
37.21725542,-122.31245654,29802.15,117.50,47.50,good
37.21725542,-122.30111376,29136.36,117.30,47.70,good
37.21725542,-122.28977098,28490.34,117.11,47.89,good
37.21725542,-122.27842821,27865.45,116.91,48.09,good
37.21725542,-122.26708543,27263.16,116.72,48.28,good
37.21725542,-122.25574265,26684.99,116.54,48.46,good
37.21725542,-122.24439988,26132.55,116.36,48.64,good
37.21725542,-122.23305710,25607.49,116.18,48.82,good
37.21725542,-122.22171432,25111.54,116.01,48.99,good
37.21725542,-122.21037155,24646.45,115.85,49.15,good
37.21725542,-122.19902877,24214.01,115.69,49.31,good
37.21725542,-122.18768600,23815.98,115.55,49.45,good
37.21725542,-122.17634322,23454.13,115.42,49.58,good
37.21725542,-122.16500044,23130.14,115.30,49.70,good
37.21725542,-122.15365767,22845.64,115.19,49.81,good
37.21725542,-122.14231489,22602.11,115.10,49.90,good
37.21725542,-122.13097211,22400.89,115.02,49.98,good
37.21725542,-122.11962934,22243.13,114.96,50.04,good
37.21725542,-122.10828656,22129.76,114.91,50.09,good
37.21725542,-122.09694378,22061.45,114.89,50.11,good
37.21725542,-122.08560101,22038.63,114.88,50.12,good
37.21725542,-122.07425823,22061.45,114.89,50.11,good
37.21725542,-122.06291545,22129.76,114.91,50.09,good
37.21725542,-122.05157268,22243.13,114.96,50.04,good
37.21725542,-122.04022990,22400.89,115.02,49.98,good
37.21725542,-122.02888712,22602.11,115.10,49.90,good
37.21725542,-122.01754435,22845.64,115.19,49.81,good
37.21725542,-122.00620157,23130.14,115.30,49.70,good
37.21725542,-121.99485879,23454.13,115.42,49.58,good
37.21725542,-121.98351602,23815.98,115.55,49.45,good
37.21725542,-121.97217324,24214.01,115.69,49.31,good
37.21725542,-121.96083046,24646.45,115.85,49.15,good
37.21725542,-121.94948769,25111.54,116.01,48.99,good
37.21725542,-121.93814491,25607.49,116.18,48.82,good
37.21725542,-121.92680214,26132.55,116.36,48.64,good
37.21725542,-121.91545936,26684.99,116.54,48.46,good
37.21725542,-121.90411658,27263.16,116.72,48.28,good
37.21725542,-121.89277381,27865.45,116.91,48.09,good
37.21725542,-121.88143103,28490.34,117.11,47.89,good
37.21725542,-121.87008825,29136.36,117.30,47.70,good
37.21725542,-121.85874548,29802.15,117.50,47.50,good
37.21725542,-121.84740270,30486.40,117.70,47.30,good
37.21725542,-121.83605992,31187.91,117.89,47.11,good
37.21725542,-121.82471715,31905.54,118.09,46.91,good
37.21725542,-121.81337437,32638.22,118.29,46.71,good
37.21725542,-121.80203159,33384.95,118.48,46.52,good
37.21725542,-121.79068882,34144.83,118.68,46.32,good
37.21725542,-121.77934604,34916.99,118.87,46.13,good
37.21725542,-121.76800326,35700.64,119.07,45.93,good
37.21725542,-121.75666049,36495.02,119.26,45.74,good
37.21725542,-121.74531771,37299.47,119.45,45.55,good
37.21725542,-121.73397493,38113.34,119.63,45.37,good
37.21725542,-121.72263216,38936.04,119.82,45.18,good
37.21725542,-121.71128938,39767.02,120.00,45.00,good
37.21725542,-121.69994660,40605.77,120.18,44.82,good
37.21725542,-121.68860383,41451.83,120.36,44.64,good
37.21725542,-121.67726105,42304.75,120.54,44.46,good
37.21725542,-121.66591828,43164.12,120.72,44.28,good
37.21725542,-121.65457550,44029.58,120.89,44.11,good
37.21725542,-121.64323272,44900.76,121.06,43.94,good
37.21725542,-121.63188995,45777.34,121.23,43.77,good
37.21725542,-121.62054717,46659.02,121.39,43.61,good
37.21725542,-121.60920439,47545.51,121.56,43.44,good
37.21725542,-121.59786162,48436.55,121.72,43.28,good
37.21725542,-121.58651884,49331.89,121.88,43.12,good
37.22626443,-122.59602595,49797.48,121.96,43.04,good
37.22626443,-122.58468317,48890.20,121.80,43.20,good
37.22626443,-122.57334040,47986.73,121.64,43.36,good
37.22626443,-122.56199762,47087.29,121.47,43.53,good
37.22626443,-122.55065484,46192.11,121.30,43.70,good
37.22626443,-122.53931207,45301.45,121.14,43.86,good
37.22626443,-122.52796929,44415.58,120.96,44.04,good
37.22626443,-122.51662651,43534.80,120.79,44.21,good
37.22626443,-122.50528374,42659.41,120.61,44.39,good
37.22626443,-122.49394096,41789.76,120.43,44.57,good
37.22626443,-122.48259818,40926.22,120.25,44.75,good
37.22626443,-122.47125541,40069.17,120.07,44.93,good
37.22626443,-122.45991263,39219.04,119.88,45.12,good
37.22626443,-122.44856985,38376.30,119.69,45.31,good
37.22626443,-122.43722708,37541.44,119.50,45.50,good
37.22626443,-122.42588430,36715.00,119.31,45.69,good
37.22626443,-122.41454153,35897.56,119.11,45.89,good
37.22626443,-122.40319875,35089.74,118.92,46.08,good
37.22626443,-122.39185597,34292.24,118.72,46.28,good
37.22626443,-122.38051320,33505.78,118.52,46.48,good
37.22626443,-122.36917042,32731.16,118.31,46.69,good
37.22626443,-122.35782764,31969.24,118.11,46.89,good
37.22626443,-122.34648487,31220.96,117.90,47.10,good
37.22626443,-122.33514209,30487.32,117.70,47.30,good
37.22626443,-122.32379931,29769.39,117.49,47.51,good
37.22626443,-122.31245654,29068.34,117.28,47.72,good
37.22626443,-122.30111376,28385.43,117.07,47.93,good
37.22626443,-122.28977098,27722.00,116.87,48.13,good
37.22626443,-122.27842821,27079.47,116.67,48.33,good
37.22626443,-122.26708543,26459.37,116.46,48.54,good
37.22626443,-122.25574265,25863.31,116.27,48.73,good
37.22626443,-122.24439988,25292.99,116.07,48.93,good
37.22626443,-122.23305710,24750.19,115.88,49.12,good
37.22626443,-122.22171432,24236.77,115.70,49.30,good
37.22626443,-122.21037155,23754.62,115.53,49.47,good
37.22626443,-122.19902877,23305.68,115.36,49.64,good
37.22626443,-122.18768600,22891.92,115.21,49.79,good
37.22626443,-122.17634322,22515.27,115.06,49.94,good
37.22626443,-122.16500044,22177.61,114.93,50.07,good
37.22626443,-122.15365767,21880.77,114.81,50.19,good
37.22626443,-122.14231489,21626.41,114.71,50.29,good
37.22626443,-122.13097211,21416.04,114.63,50.37,good
37.22626443,-122.11962934,21250.99,114.56,50.44,good
37.22626443,-122.10828656,21132.31,114.51,50.49,good
37.22626443,-122.09694378,21060.78,114.48,50.52,good
37.22626443,-122.08560101,21036.88,114.47,50.53,good
37.22626443,-122.07425823,21060.78,114.48,50.52,good
37.22626443,-122.06291545,21132.31,114.51,50.49,good
37.22626443,-122.05157268,21250.99,114.56,50.44,good
37.22626443,-122.04022990,21416.04,114.63,50.37,good
37.22626443,-122.02888712,21626.41,114.71,50.29,good
37.22626443,-122.01754435,21880.77,114.81,50.19,good
37.22626443,-122.00620157,22177.61,114.93,50.07,good
37.22626443,-121.99485879,22515.27,115.06,49.94,good
37.22626443,-121.98351602,22891.92,115.21,49.79,good
37.22626443,-121.97217324,23305.68,115.36,49.64,good
37.22626443,-121.96083046,23754.62,115.53,49.47,good
37.22626443,-121.94948769,24236.77,115.70,49.30,good
37.22626443,-121.93814491,24750.19,115.88,49.12,good
37.22626443,-121.92680214,25292.99,116.07,48.93,good
37.22626443,-121.91545936,25863.31,116.27,48.73,good
37.22626443,-121.90411658,26459.37,116.46,48.54,good
37.22626443,-121.89277381,27079.47,116.67,48.33,good
37.22626443,-121.88143103,27722.00,116.87,48.13,good
37.22626443,-121.87008825,28385.43,117.07,47.93,good
37.22626443,-121.85874548,29068.34,117.28,47.72,good
37.22626443,-121.84740270,29769.39,117.49,47.51,good
37.22626443,-121.83605992,30487.32,117.70,47.30,good
37.22626443,-121.82471715,31220.96,117.90,47.10,good
37.22626443,-121.81337437,31969.24,118.11,46.89,good
37.22626443,-121.80203159,32731.16,118.31,46.69,good
37.22626443,-121.79068882,33505.78,118.52,46.48,good
37.22626443,-121.77934604,34292.24,118.72,46.28,good
37.22626443,-121.76800326,35089.74,118.92,46.08,good
37.22626443,-121.75666049,35897.56,119.11,45.89,good
37.22626443,-121.74531771,36715.00,119.31,45.69,good
37.22626443,-121.73397493,37541.44,119.50,45.50,good
37.22626443,-121.72263216,38376.30,119.69,45.31,good
37.22626443,-121.71128938,39219.04,119.88,45.12,good
37.22626443,-121.69994660,40069.17,120.07,44.93,good
37.22626443,-121.68860383,40926.22,120.25,44.75,good
37.22626443,-121.67726105,41789.76,120.43,44.57,good
37.22626443,-121.66591828,42659.41,120.61,44.39,good
37.22626443,-121.65457550,43534.80,120.79,44.21,good
37.22626443,-121.64323272,44415.58,120.96,44.04,good
37.22626443,-121.63188995,45301.45,121.14,43.86,good
37.22626443,-121.62054717,46192.11,121.30,43.70,good
37.22626443,-121.60920439,47087.29,121.47,43.53,good
37.22626443,-121.59786162,47986.73,121.64,43.36,good
37.22626443,-121.58651884,48890.20,121.80,43.20,good
37.22626443,-121.57517606,49797.48,121.96,43.04,good
37.23527344,-122.59602595,49380.17,121.88,43.12,good
37.23527344,-122.58468317,48465.19,121.72,43.28,good
37.23527344,-122.57334040,47553.75,121.56,43.44,good
37.23527344,-122.56199762,46646.07,121.39,43.61,good
37.23527344,-122.55065484,45742.37,121.22,43.78,good
37.23527344,-122.53931207,44842.89,121.05,43.95,good
37.23527344,-122.52796929,43947.89,120.87,44.13,good
37.23527344,-122.51662651,43057.65,120.69,44.31,good
37.23527344,-122.50528374,42172.46,120.51,44.49,good
37.23527344,-122.49394096,41292.67,120.33,44.67,good
37.23527344,-122.48259818,40418.61,120.14,44.86,good
37.23527344,-122.47125541,39550.66,119.96,45.04,good
37.23527344,-122.45991263,38689.25,119.76,45.24,good
37.23527344,-122.44856985,37834.81,119.57,45.43,good
37.23527344,-122.43722708,36987.84,119.37,45.63,good
37.23527344,-122.42588430,36148.84,119.17,45.83,good
37.23527344,-122.41454153,35318.40,118.97,46.03,good
37.23527344,-122.40319875,34497.12,118.77,46.23,good
37.23527344,-122.39185597,33685.69,118.56,46.44,good
37.23527344,-122.38051320,32884.82,118.35,46.65,good
37.23527344,-122.36917042,32095.32,118.14,46.86,good
37.23527344,-122.35782764,31318.03,117.93,47.07,good
37.23527344,-122.34648487,30553.90,117.71,47.29,good
37.23527344,-122.33514209,29803.93,117.50,47.50,good
37.23527344,-122.32379931,29069.22,117.28,47.72,good
37.23527344,-122.31245654,28350.95,117.06,47.94,good
37.23527344,-122.30111376,27650.41,116.85,48.15,good
37.23527344,-122.28977098,26968.98,116.63,48.37,good
37.23527344,-122.27842821,26308.15,116.41,48.59,good
37.23527344,-122.26708543,25669.50,116.20,48.80,good
37.23527344,-122.25574265,25054.73,115.99,49.01,good
37.23527344,-122.24439988,24465.64,115.78,49.22,good
37.23527344,-122.23305710,23904.13,115.58,49.42,good
37.23527344,-122.22171432,23372.19,115.39,49.61,good
37.23527344,-122.21037155,22871.89,115.20,49.80,good
37.23527344,-122.19902877,22405.33,115.02,49.98,good
37.23527344,-122.18768600,21974.67,114.85,50.15,good
37.23527344,-122.17634322,21582.06,114.69,50.31,good
37.23527344,-122.16500044,21229.61,114.55,50.45,good
37.23527344,-122.15365767,20919.36,114.42,50.58,good
37.23527344,-122.14231489,20653.19,114.31,50.69,good
37.23527344,-122.13097211,20432.84,114.22,50.78,good
37.23527344,-122.11962934,20259.80,114.15,50.85,good
37.23527344,-122.10828656,20135.29,114.09,50.91,good
37.23527344,-122.09694378,20060.21,114.06,50.94,good
37.23527344,-122.08560101,20035.12,114.05,50.95,good
37.23527344,-122.07425823,20060.21,114.06,50.94,good
37.23527344,-122.06291545,20135.29,114.09,50.91,good
37.23527344,-122.05157268,20259.80,114.15,50.85,good
37.23527344,-122.04022990,20432.84,114.22,50.78,good
37.23527344,-122.02888712,20653.19,114.31,50.69,good
37.23527344,-122.01754435,20919.36,114.42,50.58,good
37.23527344,-122.00620157,21229.61,114.55,50.45,good
37.23527344,-121.99485879,21582.06,114.69,50.31,good
37.23527344,-121.98351602,21974.67,114.85,50.15,good
37.23527344,-121.97217324,22405.33,115.02,49.98,good
37.23527344,-121.96083046,22871.89,115.20,49.80,good
37.23527344,-121.94948769,23372.19,115.39,49.61,good
37.23527344,-121.93814491,23904.13,115.58,49.42,good
37.23527344,-121.92680214,24465.64,115.78,49.22,good
37.23527344,-121.91545936,25054.73,115.99,49.01,good
37.23527344,-121.90411658,25669.50,116.20,48.80,good
37.23527344,-121.89277381,26308.15,116.41,48.59,good
37.23527344,-121.88143103,26968.98,116.63,48.37,good
37.23527344,-121.87008825,27650.41,116.85,48.15,good
37.23527344,-121.85874548,28350.95,117.06,47.94,good
37.23527344,-121.84740270,29069.22,117.28,47.72,good
37.23527344,-121.83605992,29803.93,117.50,47.50,good
37.23527344,-121.82471715,30553.90,117.71,47.29,good
37.23527344,-121.81337437,31318.03,117.93,47.07,good
37.23527344,-121.80203159,32095.32,118.14,46.86,good
37.23527344,-121.79068882,32884.82,118.35,46.65,good
37.23527344,-121.77934604,33685.69,118.56,46.44,good
37.23527344,-121.76800326,34497.12,118.77,46.23,good
37.23527344,-121.75666049,35318.40,118.97,46.03,good
37.23527344,-121.74531771,36148.84,119.17,45.83,good
37.23527344,-121.73397493,36987.84,119.37,45.63,good
37.23527344,-121.72263216,37834.81,119.57,45.43,good
37.23527344,-121.71128938,38689.25,119.76,45.24,good
37.23527344,-121.69994660,39550.66,119.96,45.04,good
37.23527344,-121.68860383,40418.61,120.14,44.86,good
37.23527344,-121.67726105,41292.67,120.33,44.67,good
37.23527344,-121.66591828,42172.46,120.51,44.49,good
37.23527344,-121.65457550,43057.65,120.69,44.31,good
37.23527344,-121.64323272,43947.89,120.87,44.13,good
37.23527344,-121.63188995,44842.89,121.05,43.95,good
37.23527344,-121.62054717,45742.37,121.22,43.78,good
37.23527344,-121.60920439,46646.07,121.39,43.61,good
37.23527344,-121.59786162,47553.75,121.56,43.44,good
37.23527344,-121.58651884,48465.19,121.72,43.28,good
37.23527344,-121.57517606,49380.17,121.88,43.12,good
37.24428245,-122.60736873,49905.40,121.98,43.02,good
37.24428245,-122.59602595,48979.80,121.81,43.19,good
37.24428245,-122.58468317,48057.30,121.65,43.35,good
37.24428245,-122.57334040,47138.09,121.48,43.52,good
37.24428245,-122.56199762,46222.36,121.31,43.69,good
37.24428245,-122.55065484,45310.32,121.14,43.86,good
37.24428245,-122.53931207,44402.20,120.96,44.04,good
37.24428245,-122.52796929,43498.24,120.78,44.22,good
37.24428245,-122.51662651,42598.71,120.60,44.40,good
37.24428245,-122.50528374,41703.89,120.42,44.58,good
37.24428245,-122.49394096,40814.11,120.23,44.77,good
37.24428245,-122.48259818,39929.68,120.04,44.96,good
37.24428245,-122.47125541,39050.98,119.85,45.15,good
37.24428245,-122.45991263,38178.40,119.65,45.35,good
37.24428245,-122.44856985,37312.37,119.45,45.55,good
37.24428245,-122.43722708,36453.36,119.25,45.75,good
37.24428245,-122.42588430,35601.87,119.04,45.96,good
37.24428245,-122.41454153,34758.46,118.83,46.17,good
37.24428245,-122.40319875,33923.74,118.62,46.38,good
37.24428245,-122.39185597,33098.35,118.41,46.59,good
37.24428245,-122.38051320,32283.02,118.19,46.81,good
37.24428245,-122.36917042,31478.52,117.97,47.03,good
37.24428245,-122.35782764,30685.71,117.75,47.25,good
37.24428245,-122.34648487,29905.52,117.53,47.47,good
37.24428245,-122.33514209,29138.96,117.30,47.70,good
37.24428245,-122.32379931,28387.13,117.08,47.92,good
37.24428245,-122.31245654,27651.24,116.85,48.15,good
37.24428245,-122.30111376,26932.60,116.62,48.38,good
37.24428245,-122.28977098,26232.61,116.39,48.61,good
37.24428245,-122.27842821,25552.82,116.16,48.84,good
37.24428245,-122.26708543,24894.88,115.94,49.06,good
37.24428245,-122.25574265,24260.57,115.71,49.29,good
37.24428245,-122.24439988,23651.78,115.49,49.51,good
37.24428245,-122.23305710,23070.55,115.27,49.73,good
37.24428245,-122.22171432,22518.99,115.06,49.94,good
37.24428245,-122.21037155,21999.35,114.86,50.14,good
37.24428245,-122.19902877,21513.94,114.67,50.33,good
37.24428245,-122.18768600,21065.12,114.48,50.52,good
37.24428245,-122.17634322,20655.28,114.31,50.69,good
37.24428245,-122.16500044,20286.78,114.16,50.84,good
37.24428245,-122.15365767,19961.91,114.02,50.98,good
37.24428245,-122.14231489,19682.84,113.89,51.11,good
37.24428245,-122.13097211,19451.53,113.79,51.21,good
37.24428245,-122.11962934,19269.70,113.71,51.29,good
37.24428245,-122.10828656,19138.76,113.65,51.35,good
37.24428245,-122.09694378,19059.77,113.62,51.38,good
37.24428245,-122.08560101,19033.37,113.60,51.40,good
37.24428245,-122.07425823,19059.77,113.62,51.38,good
37.24428245,-122.06291545,19138.76,113.65,51.35,good
37.24428245,-122.05157268,19269.70,113.71,51.29,good
37.24428245,-122.04022990,19451.53,113.79,51.21,good
37.24428245,-122.02888712,19682.84,113.89,51.11,good
37.24428245,-122.01754435,19961.91,114.02,50.98,good
37.24428245,-122.00620157,20286.78,114.16,50.84,good
37.24428245,-121.99485879,20655.28,114.31,50.69,good
37.24428245,-121.98351602,21065.12,114.48,50.52,good
37.24428245,-121.97217324,21513.94,114.67,50.33,good
37.24428245,-121.96083046,21999.35,114.86,50.14,good
37.24428245,-121.94948769,22518.99,115.06,49.94,good
37.24428245,-121.93814491,23070.55,115.27,49.73,good
37.24428245,-121.92680214,23651.78,115.49,49.51,good
37.24428245,-121.91545936,24260.57,115.71,49.29,good
37.24428245,-121.90411658,24894.88,115.94,49.06,good
37.24428245,-121.89277381,25552.82,116.16,48.84,good
37.24428245,-121.88143103,26232.61,116.39,48.61,good
37.24428245,-121.87008825,26932.60,116.62,48.38,good
37.24428245,-121.85874548,27651.24,116.85,48.15,good
37.24428245,-121.84740270,28387.13,117.08,47.92,good
37.24428245,-121.83605992,29138.96,117.30,47.70,good
37.24428245,-121.82471715,29905.52,117.53,47.47,good
37.24428245,-121.81337437,30685.71,117.75,47.25,good
37.24428245,-121.80203159,31478.52,117.97,47.03,good
37.24428245,-121.79068882,32283.02,118.19,46.81,good
37.24428245,-121.77934604,33098.35,118.41,46.59,good
37.24428245,-121.76800326,33923.74,118.62,46.38,good
37.24428245,-121.75666049,34758.46,118.83,46.17,good
37.24428245,-121.74531771,35601.87,119.04,45.96,good
37.24428245,-121.73397493,36453.36,119.25,45.75,good
37.24428245,-121.72263216,37312.37,119.45,45.55,good
37.24428245,-121.71128938,38178.40,119.65,45.35,good
37.24428245,-121.69994660,39050.98,119.85,45.15,good
37.24428245,-121.68860383,39929.68,120.04,44.96,good
37.24428245,-121.67726105,40814.11,120.23,44.77,good
37.24428245,-121.66591828,41703.89,120.42,44.58,good
37.24428245,-121.65457550,42598.71,120.60,44.40,good
37.24428245,-121.64323272,43498.24,120.78,44.22,good
37.24428245,-121.63188995,44402.20,120.96,44.04,good
37.24428245,-121.62054717,45310.32,121.14,43.86,good
37.24428245,-121.60920439,46222.36,121.31,43.69,good
37.24428245,-121.59786162,47138.09,121.48,43.52,good
37.24428245,-121.58651884,48057.30,121.65,43.35,good
37.24428245,-121.57517606,48979.80,121.81,43.19,good
37.24428245,-121.56383329,49905.40,121.98,43.02,good
37.25329146,-122.60736873,49529.42,121.91,43.09,good
37.25329146,-122.59602595,48596.78,121.75,43.25,good
37.25329146,-122.58468317,47666.98,121.58,43.42,good
37.25329146,-122.57334040,46740.21,121.41,43.59,good
37.25329146,-122.56199762,45816.64,121.23,43.77,good
37.25329146,-122.55065484,44896.46,121.06,43.94,good
37.25329146,-122.53931207,43979.91,120.88,44.12,good
37.25329146,-122.52796929,43067.20,120.70,44.30,good
37.25329146,-122.51662651,42158.58,120.51,44.49,good
37.25329146,-122.50528374,41254.33,120.32,44.68,good
37.25329146,-122.49394096,40354.74,120.13,44.87,good
37.25329146,-122.48259818,39460.13,119.94,45.06,good
37.25329146,-122.47125541,38570.84,119.74,45.26,good
37.25329146,-122.45991263,37687.25,119.54,45.46,good
37.25329146,-122.44856985,36809.77,119.33,45.67,good
37.25329146,-122.43722708,35938.86,119.12,45.88,good
